Name,Value,URL,Target Value,Total Value,Elapsed Time (s),Target Value Log,Total Value Log,Elapsed Time Log,Results Log
TEST_325622,360.9977074,325622_v360.9977074,404,403.8865253,2.457645893096924,目標值: 404,結果加總: 403.8865253,所用時間: 2.46 秒,"[('TEST_325622', 360.9977074, '325622_v360.9977074'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_155129,1625.9852926,155129_v1625.9852926,1695,1694.8653442000002,0.4430868625640869,目標值: 1695,結果加總: 1694.8653442000002,所用時間: 0.44 秒,"[('TEST_155129', 1625.9852926, '155129_v1625.9852926'), ('TEST_57601  ', 38.9567035, '57601_v38.9567035'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_289289,519.9482613,289289_v519.9482613,1545,1544.8334534,1.1421878337860107,目標值: 1545,結果加總: 1544.8334534,所用時間: 1.14 秒,"[('TEST_289289', 519.9482613, '289289_v519.9482613'), ('TEST_9274', 388.9478098, '9274_v388.9478098'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191'), ('TEST_319381', 599.9704632, '319381_v599.9704632')]"
TEST_427890 ,20.9846507,427890_v20.9846507,123,122.8094476,0.6019001007080078,目標值: 123,結果加總: 122.8094476,所用時間: 0.60 秒,"[('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_336193 ', 54.9057942, '336193_v54.9057942')]"
TEST_490171,478.9533197,490171_v478.9533197,601,600.8623383,1.5788207054138184,目標值: 601,結果加總: 600.8623383,所用時間: 1.58 秒,"[('TEST_490171', 478.9533197, '490171_v478.9533197'), ('TEST_493156 ', 82.9619079, '493156_v82.9619079'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_223176,222.9046817,223176_v222.9046817,1639,1638.809708,4.455431699752808,目標值: 1639,結果加總: 1638.809708,所用時間: 4.46 秒,"[('TEST_223176', 222.9046817, '223176_v222.9046817'), ('TEST_295612', 1055.9471411, '295612_v1055.9471411'), ('TEST_341580', 297.9748599, '341580_v297.9748599'), ('TEST_354677 ', 61.9830253, '354677_v61.9830253')]"
TEST_97429  ,176.9491436,97429_v176.9491436,730,729.8108311000001,1.9642305374145508,目標值: 730,結果加總: 729.8108311000001,所用時間: 1.96 秒,"[('TEST_97429  ', 176.9491436, '97429_v176.9491436'), ('TEST_468867 ', 185.9012199, '468867_v185.9012199'), ('TEST_341580', 297.9748599, '341580_v297.9748599'), ('TEST_336136 ', 68.9856077, '336136_v68.9856077')]"
TEST_229935,951.9554591,229935_v951.9554591,1534,1533.858574,0.05485415458679199,目標值: 1534,結果加總: 1533.858574,所用時間: 0.05 秒,"[('TEST_229935', 951.9554591, '229935_v951.9554591'), ('TEST_346131', 551.9797668, '346131_v551.9797668'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_323167,1173.9802983,323167_v1173.9802983,1773,1772.8952047999999,0.27329492568969727,目標值: 1773,結果加總: 1772.8952047999999,所用時間: 0.27 秒,"[('TEST_323167', 1173.9802983, '323167_v1173.9802983'), ('TEST_444090', 307.9418373, '444090_v307.9418373'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_290475', 269.9884185, '290475_v269.9884185')]"
TEST_381401 ,110.9276124,381401_v110.9276124,1702,1701.7859012,0.22097134590148926,目標值: 1702,結果加總: 1701.7859012,所用時間: 0.22 秒,"[('TEST_381401 ', 110.9276124, '381401_v110.9276124'), ('TEST_109770 ', 193.9514177, '109770_v193.9514177'), ('TEST_38530', 798.9856228, '38530_v798.9856228'), ('TEST_214304', 597.9212483, '214304_v597.9212483')]"
TEST_77684,548.9368976,77684_v548.9368976,1086,1085.7788146,0.1108560562133789,目標值: 1086,結果加總: 1085.7788146,所用時間: 0.11 秒,"[('TEST_77684', 548.9368976, '77684_v548.9368976'), ('TEST_379025', 245.9389157, '379025_v245.9389157'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516'), ('TEST_483156', 230.9441497, '483156_v230.9441497')]"
TEST_182523,795.9841669,182523_v795.9841669,855,854.8887584,2.0841312408447266,目標值: 855,結果加總: 854.8887584,所用時間: 2.08 秒,"[('TEST_182523', 795.9841669, '182523_v795.9841669'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_39555,682.9995517,39555_v682.9995517,723,722.9074373,1.796809434890747,目標值: 723,結果加總: 722.9074373,所用時間: 1.80 秒,"[('TEST_39555', 682.9995517, '39555_v682.9995517'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_383888 ,9.9845375,383888_v9.9845375,252,251.9090455,0.7045092582702637,目標值: 252,結果加總: 251.9090455,所用時間: 0.70 秒,"[('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_184272 ', 177.9553731, '184272_v177.9553731'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842')]"
TEST_367959 ,181.9762309,367959_v181.9762309,365,364.7853816,3.526374101638794,目標值: 365,結果加總: 364.7853816,所用時間: 3.53 秒,"[('TEST_367959 ', 181.9762309, '367959_v181.9762309'), ('TEST_363771 ', 46.9010153, '363771_v46.9010153'), ('TEST_498626 ', 115.9693248, '498626_v115.9693248'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_303993 ,178.9724946,303993_v178.9724946,1511,1510.7973524,0.22465896606445312,目標值: 1511,結果加總: 1510.7973524,所用時間: 0.22 秒,"[('TEST_303993 ', 178.9724946, '303993_v178.9724946'), ('TEST_454359 ', 92.9236325, '454359_v92.9236325'), ('TEST_472959', 843.9403552, '472959_v843.9403552'), ('TEST_194930', 394.9608701, '194930_v394.9608701')]"
TEST_232244,521.9324133,232244_v521.9324133,1383,1382.7835678000001,6.193021059036255,目標值: 1383,結果加總: 1382.7835678000001,所用時間: 6.19 秒,"[('TEST_232244', 521.9324133, '232244_v521.9324133'), ('TEST_269687', 375.9360817, '269687_v375.9360817'), ('TEST_336136 ', 68.9856077, '336136_v68.9856077'), ('TEST_429165', 415.9294651, '429165_v415.9294651')]"
TEST_493156 ,82.9619079,493156_v82.9619079,334,333.9220414,0.16207385063171387,目標值: 334,結果加總: 333.9220414,所用時間: 0.16 秒,"[('TEST_493156 ', 82.9619079, '493156_v82.9619079'), ('TEST_409589 ', 163.9786417, '409589_v163.9786417'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842')]"
TEST_357329 ,90.9215346,357329_v90.9215346,407,406.8130482,4.509880781173706,目標值: 407,結果加總: 406.8130482,所用時間: 4.51 秒,"[('TEST_357329 ', 90.9215346, '357329_v90.9215346'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191'), ('TEST_193602', 235.9275869, '193602_v235.9275869'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076')]"
TEST_462036,833.9843518,462036_v833.9843518,1221,1220.9299767,1.6424133777618408,目標值: 1221,結果加總: 1220.9299767,所用時間: 1.64 秒,"[('TEST_462036', 833.9843518, '462036_v833.9843518'), ('TEST_336136 ', 68.9856077, '336136_v68.9856077'), ('TEST_367959 ', 181.9762309, '367959_v181.9762309'), ('TEST_131577 ', 135.9837863, '131577_v135.9837863')]"
TEST_480519,628.9789637,480519_v628.9789637,1740,1739.8461683,2.0433638095855713,目標值: 1740,結果加總: 1739.8461683,所用時間: 2.04 秒,"[('TEST_480519', 628.9789637, '480519_v628.9789637'), ('TEST_114086', 583.9347938, '114086_v583.9347938'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842'), ('TEST_31419', 483.9479266, '31419_v483.9479266')]"
TEST_203434,641.9362584,203434_v641.9362584,1256,1255.8431428000001,1.2629752159118652,目標值: 1256,結果加總: 1255.8431428000001,所用時間: 1.26 秒,"[('TEST_203434', 641.9362584, '203434_v641.9362584'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191'), ('TEST_354677 ', 61.9830253, '354677_v61.9830253'), ('TEST_243700', 515.95694, '243700_v515.95694')]"
TEST_354779,237.992652,354779_v237.992652,646,645.9186458,0.21741962432861328,目標值: 646,結果加總: 645.9186458,所用時間: 0.22 秒,"[('TEST_354779', 237.992652, '354779_v237.992652'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_237380', 314.9795484, '237380_v314.9795484'), ('TEST_493156 ', 82.9619079, '493156_v82.9619079')]"
TEST_379025,245.9389157,379025_v245.9389157,343,342.89891719999997,1.51914381980896,目標值: 343,結果加總: 342.89891719999997,所用時間: 1.52 秒,"[('TEST_379025', 245.9389157, '379025_v245.9389157'), ('TEST_354677 ', 61.9830253, '354677_v61.9830253'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_468867 ,185.9012199,468867_v185.9012199,1036,1035.7901569,3.5600147247314453,目標值: 1036,結果加總: 1035.7901569,所用時間: 3.56 秒,"[('TEST_468867 ', 185.9012199, '468867_v185.9012199'), ('TEST_131577 ', 135.9837863, '131577_v135.9837863'), ('TEST_391771', 301.9934518, '391771_v301.9934518'), ('TEST_369148', 411.9116989, '369148_v411.9116989')]"
TEST_416610,1122.9300496,416610_v1122.9300496,1866,1865.8555118000002,0.8242113590240479,目標值: 1866,結果加總: 1865.8555118000002,所用時間: 0.82 秒,"[('TEST_416610', 1122.9300496, '416610_v1122.9300496'), ('TEST_329437 ', 117.9506031, '329437_v117.9506031'), ('TEST_195040 ', 196.9765895, '195040_v196.9765895'), ('TEST_442183', 427.9982696, '442183_v427.9982696')]"
TEST_115386,603.9283479,115386_v603.9283479,656,655.8406142,4.634793758392334,目標值: 656,結果加總: 655.8406142,所用時間: 4.63 秒,"[('TEST_115386', 603.9283479, '115386_v603.9283479'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572')]"
TEST_323176,1331.900831,323176_v1331.900831,1957,1956.8461071,1.4278407096862793,目標值: 1957,結果加總: 1956.8461071,所用時間: 1.43 秒,"[('TEST_323176', 1331.900831, '323176_v1331.900831'), ('TEST_395306', 401.9977793, '395306_v401.9977793'), ('TEST_97429  ', 176.9491436, '97429_v176.9491436'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532')]"
TEST_16279,377.9895163,16279_v377.9895163,1961,1960.9144112,1.4933092594146729,目標值: 1961,結果加總: 1960.9144112,所用時間: 1.49 秒,"[('TEST_16279', 377.9895163, '16279_v377.9895163'), ('TEST_412028', 1402.9398658, '412028_v1402.9398658'), ('TEST_346732 ', 101.9991873, '346732_v101.9991873'), ('TEST_231073 ', 77.9858418, '231073_v77.9858418')]"
TEST_114086,583.9347938,114086_v583.9347938,893,892.8346161,0.2738521099090576,目標值: 893,結果加總: 892.8346161,所用時間: 0.27 秒,"[('TEST_114086', 583.9347938, '114086_v583.9347938'), ('TEST_22568  ', 73.9972851, '22568_v73.9972851'), ('TEST_57601  ', 38.9567035, '57601_v38.9567035'), ('TEST_130635 ', 195.9458337, '130635_v195.9458337')]"
TEST_172847,595.9668225,172847_v595.9668225,736,735.9319415,1.9295923709869385,目標值: 736,結果加總: 735.9319415,所用時間: 1.93 秒,"[('TEST_172847', 595.9668225, '172847_v595.9668225'), ('TEST_336136 ', 68.9856077, '336136_v68.9856077'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_439564,1018.9336392,439564_v1018.9336392,1059,1058.8415248000001,0.9287712574005127,目標值: 1059,結果加總: 1058.8415248000001,所用時間: 0.93 秒,"[('TEST_439564', 1018.9336392, '439564_v1018.9336392'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_314503,556.9545828,314503_v556.9545828,972,971.7994008000001,4.449591636657715,目標值: 972,結果加總: 971.7994008000001,所用時間: 4.45 秒,"[('TEST_314503', 556.9545828, '314503_v556.9545828'), ('TEST_325622', 360.9977074, '325622_v360.9977074'), ('TEST_129102 ', 18.9255493, '129102_v18.9255493'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613')]"
TEST_12586  ,71.9484411,12586_v71.9484411,126,125.85096659999999,1.8930232524871826,目標值: 126,結果加總: 125.85096659999999,所用時間: 1.89 秒,"[('TEST_12586  ', 71.9484411, '12586_v71.9484411'), ('TEST_129102 ', 18.9255493, '129102_v18.9255493'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_222273,1099.9058224,222273_v1099.9058224,1266,1265.8710674000001,4.816824674606323,目標值: 1266,結果加總: 1265.8710674000001,所用時間: 4.82 秒,"[('TEST_222273', 1099.9058224, '222273_v1099.9058224'), ('TEST_222792 ', 60.9977355, '222792_v60.9977355'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842'), ('TEST_354677 ', 61.9830253, '354677_v61.9830253')]"
TEST_472959,843.9403552,472959_v843.9403552,1827,1826.8703185,0.5484671592712402,目標值: 1827,結果加總: 1826.8703185,所用時間: 0.55 秒,"[('TEST_472959', 843.9403552, '472959_v843.9403552'), ('TEST_204953', 711.9560887, '204953_v711.9560887'), ('TEST_22568  ', 73.9972851, '22568_v73.9972851'), ('TEST_195040 ', 196.9765895, '195040_v196.9765895')]"
TEST_409842 ,81.9990051,409842_v81.9990051,248,247.7869894,0.16166329383850098,目標值: 248,結果加總: 247.7869894,所用時間: 0.16 秒,"[('TEST_409842 ', 81.9990051, '409842_v81.9990051'), ('TEST_381401 ', 110.9276124, '381401_v110.9276124'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_314267 ,72.9370875,314267_v72.9370875,788,787.8108048,0.1658623218536377,目標值: 788,結果加總: 787.8108048,所用時間: 0.17 秒,"[('TEST_314267 ', 72.9370875, '314267_v72.9370875'), ('TEST_473279', 532.9752684, '473279_v532.9752684'), ('TEST_174507 ', 134.9974336, '174507_v134.9974336'), ('TEST_363771 ', 46.9010153, '363771_v46.9010153')]"
TEST_184853 ,179.9158703,184853_v179.9158703,281,280.8446729,1.649233341217041,目標值: 281,結果加總: 280.8446729,所用時間: 1.65 秒,"[('TEST_184853 ', 179.9158703, '184853_v179.9158703'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532'), ('TEST_458234 ', 44.9459119, '458234_v44.9459119')]"
TEST_274673,243.9279474,274673_v243.9279474,478,477.8363206,0.22237443923950195,目標值: 478,結果加總: 477.8363206,所用時間: 0.22 秒,"[('TEST_274673', 243.9279474, '274673_v243.9279474'), ('TEST_381401 ', 110.9276124, '381401_v110.9276124'), ('TEST_354677 ', 61.9830253, '354677_v61.9830253'), ('TEST_222792 ', 60.9977355, '222792_v60.9977355')]"
TEST_170180,764.9439301,170180_v764.9439301,1427,1426.7964012999998,0.11034822463989258,目標值: 1427,結果加總: 1426.7964012999998,所用時間: 0.11 秒,"[('TEST_170180', 764.9439301, '170180_v764.9439301'), ('TEST_490443', 593.9668052, '490443_v593.9668052'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_363771 ', 46.9010153, '363771_v46.9010153')]"
TEST_467331,367.9979148,467331_v367.9979148,690,689.8412611,0.7133779525756836,目標值: 690,結果加總: 689.8412611,所用時間: 0.71 秒,"[('TEST_467331', 367.9979148, '467331_v367.9979148'), ('TEST_389580', 291.9199982, '389580_v291.9199982'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_195405,279.9567161,195405_v279.9567161,1046,1045.8211751,1.1449134349822998,目標值: 1046,結果加總: 1045.8211751,所用時間: 1.14 秒,"[('TEST_195405', 279.9567161, '195405_v279.9567161'), ('TEST_234705', 633.984123, '234705_v633.984123'), ('TEST_454359 ', 92.9236325, '454359_v92.9236325'), ('TEST_57601  ', 38.9567035, '57601_v38.9567035')]"
TEST_498626 ,115.9693248,498626_v115.9693248,606,605.7945122,0.11077356338500977,目標值: 606,結果加總: 605.7945122,所用時間: 0.11 秒,"[('TEST_498626 ', 115.9693248, '498626_v115.9693248'), ('TEST_195226', 244.9140934, '195226_v244.9140934'), ('TEST_131577 ', 135.9837863, '131577_v135.9837863'), ('TEST_474499 ', 108.9273077, '474499_v108.9273077')]"
TEST_217416,343.940358,217416_v343.940358,550,549.7795987000001,5.001028776168823,目標值: 550,結果加總: 549.7795987000001,所用時間: 5.00 秒,"[('TEST_217416', 343.940358, '217416_v343.940358'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671'), ('TEST_463565 ', 16.9729581, '463565_v16.9729581'), ('TEST_299787 ', 146.9519155, '299787_v146.9519155')]"
TEST_376562,870.9882598,376562_v870.9882598,1893,1892.8915154000001,1.6448438167572021,目標值: 1893,結果加總: 1892.8915154000001,所用時間: 1.64 秒,"[('TEST_376562', 870.9882598, '376562_v870.9882598'), ('TEST_295211', 777.9861067, '295211_v777.9861067'), ('TEST_455174', 215.9221218, '455174_v215.9221218'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_375379,807.9323804,375379_v807.9323804,867,866.7681297,2.1791608333587646,目標值: 867,結果加總: 866.7681297,所用時間: 2.18 秒,"[('TEST_375379', 807.9323804, '375379_v807.9323804'), ('TEST_129102 ', 18.9255493, '129102_v18.9255493'), ('TEST_129102 ', 18.9255493, '129102_v18.9255493'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_278138,555.9215954,278138_v555.9215954,791,790.7202859,2.6585323810577393,目標值: 791,結果加總: 790.7202859,所用時間: 2.66 秒,"[('TEST_278138', 555.9215954, '278138_v555.9215954'), ('TEST_97429  ', 176.9491436, '97429_v176.9491436'), ('TEST_300636 ', 37.9107363, '300636_v37.9107363'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_99465,1119.9387234,99465_v1119.9387234,1186,1185.8289906,3.8564798831939697,目標值: 1186,結果加總: 1185.8289906,所用時間: 3.86 秒,"[('TEST_99465', 1119.9387234, '99465_v1119.9387234'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191')]"
TEST_330075,1219.9948656,330075_v1219.9948656,1613,1612.8289117,1.314727544784546,目標值: 1613,結果加總: 1612.8289117,所用時間: 1.31 秒,"[('TEST_330075', 1219.9948656, '330075_v1219.9948656'), ('TEST_195040 ', 196.9765895, '195040_v196.9765895'), ('TEST_324949 ', 123.9090155, '324949_v123.9090155'), ('TEST_12586  ', 71.9484411, '12586_v71.9484411')]"
TEST_73307,417.9941534,73307_v417.9941534,851,850.8435241,0.05395674705505371,目標值: 851,結果加總: 850.8435241,所用時間: 0.05 秒,"[('TEST_73307', 417.9941534, '73307_v417.9941534'), ('TEST_416829 ', 104.9397563, '416829_v104.9397563'), ('TEST_211078 ', 98.9793223, '211078_v98.9793223'), ('TEST_39974', 228.9302921, '39974_v228.9302921')]"
TEST_372295 ,167.9915569,372295_v167.9915569,1117,1116.8836991,0.2733011245727539,目標值: 1117,結果加總: 1116.8836991,所用時間: 0.27 秒,"[('TEST_372295 ', 167.9915569, '372295_v167.9915569'), ('TEST_77684', 548.9368976, '77684_v548.9368976'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076'), ('TEST_430177', 355.958237, '430177_v355.958237')]"
TEST_313008 ,35.9669191,313008_v35.9669191,205,204.7697399,0.5941436290740967,目標值: 205,結果加總: 204.7697399,所用時間: 0.59 秒,"[('TEST_313008 ', 35.9669191, '313008_v35.9669191'), ('TEST_357329 ', 90.9215346, '357329_v90.9215346'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671')]"
TEST_177176,1011.9014164,177176_v1011.9014164,1053,1052.8551421,0.10822367668151855,目標值: 1053,結果加總: 1052.8551421,所用時間: 0.11 秒,"[('TEST_177176', 1011.9014164, '177176_v1011.9014164'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_87285,262.9364407,87285_v262.9364407,419,418.6922687,0.5593771934509277,目標值: 419,結果加總: 418.6922687,所用時間: 0.56 秒,"[('TEST_87285', 262.9364407, '87285_v262.9364407'), ('TEST_136879 ', 94.9159116, '136879_v94.9159116'), ('TEST_129102 ', 18.9255493, '129102_v18.9255493'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671')]"
